mint,symbol,name,pool_address,creation_timestamp,liquidity_usd,volume_24h_usd,price_change_1h,price_usd,buy_txn_count_24h,sell_txn_count_24h,holder_count,has_twitter,has_website,has_telegram,source,score,score_bonding,score_holders,score_social,score_liquidity,vol_liq_ratio,age_hours
"8opvqaWysX1oYbXuTL8PHaoaTiXD69VFYAX4smPebonk","WAR","WAR","qNAGLPKnYzNtf5iJHdki9Prgodgra5BnadACgecdsjw",1768963485,699428.81,857598.65,5.67,0.03246,3806,1511,0,true,true,false,"dexscreener",80,22,17,16,25,1.226,627.6
"3B1ijcocM5EDga6XxQ7JLW7weocQPWWjuhBYG8Vepump","BP","Barking Puppy","GYwaQP8Lb3vqG7q2c58ZGueVYfF8hYogg8BeSa1FNcpZ",1769428726,483192.2533,1421618.77308789,6.677,0.011088087280540575,5430,5377,0,true,true,false,"geckoterminal",78,20,20,16,22,2.942,498.4
"2nP9yKQNSGQy851iyawDvBkzkK2R2aqKArQCKc2gpump","PsyopAnime","PsyopAnime","FpyosQzp5ijfrxqqBVNm67rfam7VsbVNAm7PUf8Yvt1c",1768007097,427695.002,1116341.67978348,6.325,0.00811053955030224,3320,2853,0,true,true,false,"geckoterminal",78,20,20,16,22,2.61,893.3
"2b1kV6DkPAnxd5ixfnxCpjxmKwqjjaYmCZfHsFu24GXo","PYUSD","PayPal USD","9tXiuRRw7kbejLhZXtxDxYs2REe43uH2e7k1kocgdM9B",1716951960,30077548.3987,22302523.64273,0.084,0.9989488505389738,453,76,0,true,false,true,"geckoterminal",73,21,10,17,25,0.742,15075.3
"KMNo3nJsBXfcpJTVhZcXLW7RmTwTt4GVFE7suUBo9sS","KMNO","Kamino","3ndjN1nJVUKGrJBc1hhVpER6kWTZKHdyDrPyCJyX3CXK",1714382247,1840367.18,995204.92,1.09,0.03168,6384,6841,0,true,false,false,"dexscreener",73,20,20,8,25,0.541,15789.1
"orcaEKTdK7LKz57vaAYr9QeNsVEPfiu6QeMU1kektZE","ORCA","Orca","Hxw77h9fEx598afiiZunwHaX3vYu9UskDk9EpPNZp1mG",1669603299,304907.5,347826.11,0.2,0.828,673,609,0,true,true,false,"dexscreener",73,18,17,16,22,1.141,28227.7
"4nswj3o1Lo9iWYvvRJxUD8vbCy9ay7QQoXYcncHNbonk","SPSC","Shit Piss Skin Can","6MHj1z5BgC1UiTNEWrnJfbGtQPuPdh2qgdWkemGxT2c5",1762362750,223212.37,152134.68,0.52,0.001435,821,706,0,true,true,false,"dexscreener",73,18,17,16,22,0.682,2461.2
"5fFzyj6Mc7A2ECT7ae18YvTT7d6JoPiY8KWoqXzXpump","PUMPID","Valentinesmaxxing Romancegooner","2LJNW5CSwHXRQEmcLyv5YLuLPMdDcGL1aMbsbRW1dhyG",1771109948,411342.61,1484936.07,9.94,0.02586,15210,12726,0,true,false,false,"dexscreener",72,22,20,8,22,3.61,31.4
"oreoU2P8bN6jkk3jbaiVxYnG1dCXcYxwhwyK9jSybcp","ORE","ORE","27ExzqiGapKFd6NhffapRfdSkuykTVUqY5qeuNnrzBNm",1723042321,332425.761,376380.236642266,0.647,92.94577044422113,622,990,0,true,true,false,"geckoterminal",69,17,14,16,22,1.132,13383.5
"EMMiGudXs9cHBixn6PDohLo4vNvVhXwTfoBnApanpump","TRUMP2","trump2","6HRJAwjHmN2qWfPYVJ2KtyzAYNDkfhhkSPjdwo7Dv1Zv",1771129509,612090.45,1368169.76,26.15,0.05772,10875,5577,0,false,false,false,"dexscreener",67,22,20,0,25,2.235,25.9
"Ts8rhodMwqYgCxJcLcBD2YWDL5jNSyD6wjLTSzVpump","FEB14","Fondle Every Boobs","3GyKoyLSZ4mAqUWKyFhCiRvt3MWa16YSnr6HJbJrX7eX",1771120993,1251441.35,1012343.65,0.93,0.001818,13916,14293,0,false,false,false,"dexscreener",66,21,20,0,25,0.809,28.3
"7vfCXTUXx5WJV5JADk17DUJ4ksgau7utNKj4b963voxs","WETH","Wrapped Ether (Wormhole)","HktfL7iwGKT5QHjywQkcDnZXScoh811k7akrMZJkCcEF",1669602341,6871118.56,26474136.84,0.27,2090.67,7926,7719,0,false,false,false,"dexscreener",65,20,20,0,25,3.853,28227.9
"5UUH9RTDiSpq6HKS6bp4NdU9PNJpXRXuiw6ShBTBhgH2","TROLL","TROLL","4w2cysotX6czaUGmmWg13hDpY4QEMG2CzeKYEQyK9Ama",1745173826,1431256.3486,622348.828602916,0.42,0.01676574666574694,1076,1121,0,false,false,false,"geckoterminal",65,20,20,0,25,0.435,7235.9
"HmMubgKx91Tpq3jmfcKQwsv5HrErqnCTTRJMB6afFR2u","9bit","The9bit","2Gkkt4JdzatJUhGDH8YdgG7pc5RRtdNRpnZSAGoZHM2f",1766989009,775648.6162,1562504.25786131,0.525,0.01330838941605831,8115,7979,0,false,false,false,"geckoterminal",65,20,20,0,25,2.014,1176.1
"BjcRmwm8e25RgjkyaFE56fc7bxRgGPw96JUkXRJFEroT","IDLE","IdleMine","AEZjoUACNSpmYHHRNbfknjL8oiBDw6GhtrMm7tZgBfca",1753962595,548429.299,519012.235224372,0.445,0.0026779970581600077,13807,12927,0,false,false,false,"geckoterminal",65,20,20,0,25,0.946,4794.5
"2Zxpdg1rypAL7tQhwUYSy4rLCF6eFKkCwV69zrgPeAZx","BOTCOIN","BOTCOIN","8GAyKu61xxjsP7HXyVjroihSzR366ggiNhh28QeHFKe2",1771117755,323249.8054,17860575.0396724,0,0.00027208516061658956,17802,14054,0,false,false,false,"geckoterminal",65,23,20,0,22,55.253,29.2
"UCWvFY2oC8FPfi8LZtqkQ2dayF9ND5sDJeoUPPCfV7i","GEESE","Golden Geese","6JPJRw3JP9LCrHKjspSgHkm2h96bX2RUpy4RHhc7D6qk",1771077133,319859.5247,15397836.7797728,0,0.00020854820375152788,17854,14271,0,false,false,false,"geckoterminal",65,23,20,0,22,48.139,40.5
"CZVT2jGyY6CyYXPDg2i9ae5J2sKcwQuC5gnrREhc71Lr","BOTCOIN","BOTCOIN","8aEGXH11RAdXsE6WjTacfMhDwv5sLYLPKNEsewJNiXy6",1771091288,318806.4868,17688735.5536721,0,0.00026331130290098436,17943,13913,0,false,false,false,"geckoterminal",65,23,20,0,22,55.484,36.6
"6LRDPbHw8aMRNJ9Y4rCDsNc5d6RGwtSf3uFXbQYfnoRg","Otome","オトメ","7z2SJcEd3RGWostjJwchdw1BEi5RxFY9rbVn3ALnQH3S",1771101219,314216.2686,14085673.7160591,0,0.00020704221384674538,16387,12920,0,false,false,false,"geckoterminal",65,23,20,0,22,44.828,33.8
"AHhBjxgm7Mv1fDRstXEjuPkvWeZ92sdV4KGegiQMVuPU","LABUBU","LABUBU_0x","94vgJyVDP6LFfterYUynnoMPwU2veYMqJyDnYZPyVAXc",1771062232,307819.4272,14021368.7910516,0,0.00019421373141821738,16687,13143,0,false,false,false,"geckoterminal",65,23,20,0,22,45.551,44.6
"3vfHrrWkEdPjmagJv4vLL2YLtiyey25xEJYB7eCtZtjq","X","X","6ba3JbnqdTfL9ciTDoxK2yEvT44uTna7YP3MoHy4arCz",1771069748,296165.7614,12828531.6772472,0,0.00018377862217583586,15111,11927,0,false,false,false,"geckoterminal",65,23,20,0,22,43.315,42.5
"GJAFwWjJ3vnTsrQVabjBVK2TYB1YtRCQXRDfDgUnpump","ACT","Act I : The AI Prophecy","B4PHSkL6CeZbxVqm1aUPQuVpc5ERFcaZj7u9dhtphmVX",1729337799,1559070.6136,492147.317369528,0.232,0.0159095755263893,1431,1397,0,false,false,false,"geckoterminal",64,19,20,0,25,0.316,11634.8
"H8npLvXx9XtqkfQLx1tiwwLebSzSQfNtJK9J6nQVKHfT","Furgy","furgy_sol","3AcvWZ7M5AL8XEF3zqUFNxD7n7Bvg91ECKD77dAusmkY",1771129476,303597.7148,13624939.8409554,0,0.00019936374098783005,15639,12345,0,false,false,false,"geckoterminal",64,22,20,0,22,44.878,26
"41GPHWGbp3foNApeyY65Pr1LyS1ttbELBy4uWKFr4UXT","BOTCOIN","BOTCOIN","8FnNoSkMdGG9T1BN1abiRKm4bi9fxo5CdGfp2LDTdir9",1771137046,296922.9761,16551665.1105359,93.521,0.00024431998631413323,15748,12723,0,false,false,false,"geckoterminal",64,22,20,0,22,55.744,23.9
"83KbgS1ETRHzUiSvDgPauo8UZVPypLYEUzHT16CRr6UV","PEPPIN","peppin_2026","DhcKwqRACVAAkffnqXEVRjrExcGPuPfcvuRCg3r4htrQ",1771136695,295558.0741,13558462.0204056,38.751,0.00018999168225844085,12007,9678,0,false,false,false,"geckoterminal",64,22,20,0,22,45.874,24
"Gx6MszST2JkQnQ3nCT6GzKtpdZzXfeaS92CgpWM98kwN","USAOIL","TRUMP OIL","9tT67ng5Bp65neE6yciLSVGcwSzmV6tgdmLQJ6wCzbr8",1771114747,274493.8732,13923404.3768258,0,0.00047742691642868124,21219,20987,0,false,false,false,"geckoterminal",64,22,20,0,22,50.724,30
"AofpnPnWYWTRzS7bUEtmnp6nar2K5Q28Nrjey9z1TnAe","VALENTINE","Valentine's Day","GYwLYSvAgycN3sb3ycqwn18q1Sb6D6P5rxkZVJNsNs7A",1771067744,273867.757,13830561.3911005,0,0.0006643429372422787,23367,22913,0,false,false,false,"geckoterminal",64,22,20,0,22,50.501,43.1
"9QL8KodXyAK2njuUF15x6cKSNraSGWnhgUeFUS2gUEbR","VALENTINE","Valentine's Day","9WyJykwmrEwxKyzRT12MgXYe4B4Wt7K2GiG5JP1QMrAp",1771094337,245094.1333,12179798.5116909,0,0.00040267085582148865,21842,21634,0,false,false,false,"geckoterminal",64,22,20,0,22,49.694,35.7
"2GStV8bDvvkNF3mSErWmbVdyYJnsyB9PBMHS8Tcm6GwJ","VALENTINE","Valentine's Day","BkzF11Yg11kfLeB1EJJ7dD3M4feJDbt5PSshd8taQKG8",1771051387,234512.7508,8201166.8769598,0,0.0004753362270078351,13611,13626,0,false,false,false,"geckoterminal",64,22,20,0,22,34.971,47.6
"HhgVTSAt631SfQMUoEUqvCZT9tSMPoAjagpRsGMFecfG","USRX","United States RX USA","8mQUrRxcrtQPcGzZFf8y9TvXJRPeNt6wbHe1AdkL6nuW",1771102294,203313.5655,34955420.5865947,0,0.00014650354658137383,43734,38730,0,false,false,false,"geckoterminal",64,22,20,0,22,171.929,33.5
"9QYybdHqCWB53h3bpJ6DY2ojgXavQKKe2yZR66xzDAKh","CASH","Cash City","BSEU5NAB8isXa3DKuwNeFJUHBJTT9mmdpwugPpsbqrwg",1771019300,375833.7349,193947.573055591,0.087,0.02153692873950638,1597,1634,0,false,false,false,"geckoterminal",63,21,20,0,22,0.516,56.6
"CZZCaKdBB3cfr47EWLDvCo89FpDUpiQa4WYtWEYptxW1","X Cashtags","X Smart Cashtags","5MC6QxPuhn9URurtiwg94CxJjb5SDAah2d81UvcyPcAs",1771122729,236252.8602,18041704.1959216,0,0.0004326329309123805,14659,14662,0,false,false,false,"geckoterminal",63,21,20,0,22,76.366,27.8
"HD8phqk5FD6ZoCBskt1AnFtxUwNafKPPgMK1y1DRMHkW","VALENTINE","Valentine's Day","2Dn9BPNVms9rnpJ2CXKirKWJ2d4zHSNoQ4zoTPjVJqYp",1771121971,221018.6417,10503049.2439627,0,0.0004378835853859167,19099,18365,0,false,false,false,"geckoterminal",63,21,20,0,22,47.521,28
"5nGVBgM5pE6BFqDwwgYZVRyYAKjexPZJhHAUQbg2hxXu","Katana","katana","C4vGMsSiBfK3Y9nPjpEUv62fqLZePLNWPzdsoao74e4b",1771120075,212189.3786,14070038.2804747,0,0.0003491666597595307,21254,21021,0,false,false,false,"geckoterminal",63,21,20,0,22,66.309,28.6
"4TyZGqRLG3VcHTGMcLBoPUmqYitMVojXinAmkL8xpump","testicle","testicle","E616WShkSjxnyToCExYLhNWxyYraFqs1RTQz1gZ9ZDUk",1766317979,420845.0247,407051.830986428,6.548,0.005365662543685369,1927,1372,0,false,false,false,"geckoterminal",62,20,20,0,22,0.967,1362.5
"Es9vMFrzaCERmJfrF4H2FYD4KCoNkY11McCe8BenwNYB","USDT","USDT","22HUWiJaTNph96KQTKZVy2wg8KzfCems5nyW7E5H5J6w",1722876576,406012.8894,2158617.64788781,0.212,1.0007131222374857,22193,20249,0,false,false,false,"geckoterminal",62,20,20,0,22,5.317,13429.5
"Pren1FvFX6J3E4kXhJuCiAD5aDmGEb7qJRncwA8Lkhw","ANTHRP","Anthropic PreStocks","HhABC2WjgUq6xYUSA92diUuQ8A9rxoXaWbN38KQkhZSt",1758005368,667990.0946,727087.301413292,0.015,378.44548865381034,471,512,0,false,false,false,"geckoterminal",60,18,17,0,25,1.088,3671.5
"bSo13r4TkiE4KumL71LsHTPpL2euBYLFx6h9HP3piy1","bSOL","BlazeStake Staked SOL (bSOL)","8phK65jxmTPEN158xLgSr4oZvssw9SyTErpNZj3g7px4",1670368478,651515.79,219633.96,0.68,115.8,870,842,0,false,false,false,"dexscreener",60,18,17,0,25,0.337,28015.1
"rndrizKT3MK1iimdxRdWabcF7Zg7AR5T4nud4EkHBof","RENDER","Render Token","FZ8MJvdTPbp8juhtFCCzb7LsKunhexgzShGQ59SUJkNL",1699302650,658465.04,580640.57,0.29,1.44,470,600,0,false,false,false,"dexscreener",59,17,17,0,25,0.882,19977.9
"GkyPYa7NnCFbduLknCfBfP7p8564X1VZhwZYJ6CZpump","CHILLHOUSE","Chill House","35TqQMeiRwEbK6FR5qiPwastuAAvo32VjnULJpxVSxUK",1745990526,474567.3445,228754.701359179,1.211,0.00258634038212436,556,437,0,false,false,false,"geckoterminal",58,19,17,0,22,0.482,7009
"jupSoLaHXQiZZTSfEWMTRRgpnyFm8f6sZdosWBjx93v","JupSOL","Jupiter Staked SOL","DtYKbQELgMZ3ihFUrCcCs9gy4djcUuhwgR7UpxVpP2Tg",1713645741,297269.42,880110.54,1.03,106.28,200,953,0,true,false,false,"dexscreener",57,17,10,8,22,2.961,15993.7
"EfPoo4wWgxKVToit7yX5VtXXBrhao4G8L7vrbKy6pump","DEXTER","Dexter AI","Csqt5aXbzLcSd13DpY6AYLtRKcU5q1NztAPaM67eLxRo",1760658491,206303.8378,152859.263532343,1.086,0.0025466733005161143,839,942,0,false,false,false,"geckoterminal",57,18,17,0,22,0.741,2934.6
"69LjZUUzxj3Cb3Fxeo1X4QpYEQTboApkhXTysPpbpump","CODEC","Codec Flow","HH4D2z7SkBtoS2DAwzs1XCwSRWYbk14KNueU1KhmZcEV",1745531900,337177.7162,115414.539575772,2.038,0.004392827163710418,229,297,0,false,false,false,"geckoterminal",55,16,17,0,22,0.342,7136.4
"Pre8AREmFPtoJFT8mQSXQLh56cwJmM7CFDRuoGBZiUP","POLYMARKET","Polymarket PreStocks","gPchZYUR4prBpYr4BQDZdB4fwYxWSh8h2rY83CQxN61",1770271160,319126.0179,189557.349470469,0.02,165.24076185342432,284,206,0,false,false,false,"geckoterminal",55,18,15,0,22,0.594,264.4
"PreLWGkkeqG1s4HEfFZSy9moCrJ7btsHuUtfcCeoRua","KALSHI","Kalshi PreStocks","FoL5dFhV7XUootAbrqDdA72oXL8HExspLNRt1tuJNv53",1769110882,269377.7164,183837.922548855,0.018,369.5077392205066,229,260,0,false,false,false,"geckoterminal",54,17,15,0,22,0.682,586.7
